Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,12_EMA,26_EMA,MACD,Signal,Buy Volume,Sell Volume
2023-02-06 00:00:00-05:00,55.310001373291016,55.77000045776367,54.310001373291016,55.290000915527344,861900,0.0,0.0,55.290000915527344,55.290000915527344,0.0,0.0,0,861900
2023-02-07 00:00:00-05:00,54.84000015258789,55.79999923706055,54.189998626708984,55.63999938964844,639700,0.0,0.0,55.3438468346229,55.3159267284252,0.027920106197704797,0.00558402123954096,639700,0
2023-02-08 00:00:00-05:00,55.16999816894531,55.650001525878906,54.400001525878906,55.119998931884766,717500,0.0,0.0,55.30940869574012,55.30141355831109,0.007995137429027466,0.006066244477438261,0,717500
2023-02-09 00:00:00-05:00,57.029998779296875,59.84000015258789,56.790000915527344,57.22999954223633,2737800,0.0,0.0,55.604884210585695,55.444271779342586,0.1606124312431092,0.036975481830572456,2737800,0
2023-02-10 00:00:00-05:00,55.91999816894531,56.66999816894531,55.22999954223633,55.849998474121094,1241100,0.0,0.0,55.64259409728345,55.47432560858544,0.16826848869801125,0.06323408320406021,0,1241100
2023-02-13 00:00:00-05:00,55.790000915527344,56.810001373291016,55.08000183105469,56.790000915527344,874500,0.0,0.0,55.81911822316712,55.57178303872928,0.2473351844378442,0.100054303450817,874500,0
2023-02-14 00:00:00-05:00,56.27000045776367,56.95000076293945,55.380001068115234,56.79999923706055,816300,0.0,0.0,55.97002299453534,55.662762016383454,0.3072609781518878,0.1414956383910312,816300,0
2023-02-15 00:00:00-05:00,56.33000183105469,57.20000076293945,55.65999984741211,56.65999984741211,631300,0.0,0.0,56.076173279593306,55.73663148534854,0.3395417942447665,0.18110486956177824,631300,0
2023-02-16 00:00:00-05:00,55.400001525878906,56.150001525878906,55.0,55.65999984741211,1131000,0.0,0.0,56.01214659771928,55.73095506772362,0.28119152999565955,0.2011222016485545,1131000,0
2023-02-17 00:00:00-05:00,55.2599983215332,55.439998626708984,53.47999954223633,53.790000915527344,809300,0.0,0.0,55.670278031228214,55.58718068607945,0.0830973451487651,0.17751723034859662,0,809300
2023-02-21 00:00:00-05:00,52.31999969482422,52.95000076293945,50.380001068115234,50.43000030517578,1463100,0.0,0.0,54.86408145798938,55.20516732453103,-0.34108586654165407,0.0737966109705465,0,1463100
2023-02-22 00:00:00-05:00,50.5,51.470001220703125,50.5,51.08000183105469,916500,0.0,0.0,54.28191536153789,54.89959951019945,-0.6176841486615601,-0.06449954095587482,916500,0
2023-02-23 00:00:00-05:00,51.52000045776367,51.95000076293945,50.90999984741211,51.5099983215332,940400,0.0,0.0,53.85546658615255,54.64851794066862,-0.7930513545160665,-0.21020990366791317,0,940400
2023-02-24 00:00:00-05:00,50.34000015258789,50.79999923706055,49.720001220703125,50.150001525878906,1267400,0.0,0.0,53.285395038418145,54.31529450253605,-1.0298994641179036,-0.3741478157579113,0,1267400
2023-02-27 00:00:00-05:00,50.470001220703125,51.95000076293945,50.40999984741211,51.400001525878906,1710500,0.0,0.0,52.99533449802749,54.09934687463552,-1.1040123766080328,-0.5201207279279356,1710500,0
2023-02-28 00:00:00-05:00,53.0,54.630001068115234,50.060001373291016,51.130001068115234,2803400,0.0,0.0,52.70836012419484,53.87939533341179,-1.171035209216953,-0.6503036241857392,0,2803400
2023-03-01 00:00:00-05:00,50.7599983215332,52.20000076293945,50.209999084472656,50.400001525878906,1804600,0.0,0.0,52.353228032146234,53.621662458779724,-1.2684344266334904,-0.7739297846752895,0,1804600
2023-03-02 00:00:00-05:00,49.709999084472656,51.040000915527344,49.099998474121094,50.900001525878906,1053200,0.0,0.0,52.12965472348972,53.42005794523151,-1.2904032217417907,-0.8772244720885898,1053200,0
2023-03-03 00:00:00-05:00,51.540000915527344,53.13999938964844,50.9900016784668,52.86000061035156,901000,0.0,0.0,52.242015629160775,53.378572216721885,-1.1365565875611097,-0.9290908951830938,901000,0
2023-03-06 00:00:00-05:00,53.0099983215332,53.22999954223633,50.720001220703125,50.88999938964844,1009900,0.0,0.0,52.03401313077426,53.194233488790516,-1.1602203580162538,-0.975316787749726,0,1009900
2023-03-07 00:00:00-05:00,50.88999938964844,51.380001068115234,50.310001373291016,51.029998779296875,889900,0.0,0.0,51.87954938439312,53.0339198066058,-1.1543704222126792,-1.0111275146423166,889900,0
2023-03-08 00:00:00-05:00,51.349998474121094,52.47999954223633,50.86000061035156,52.15999984741211,878600,0.0,0.0,51.92269560947297,52.96918499481367,-1.0464893853407062,-1.0181998887819945,878600,0
2023-03-09 00:00:00-05:00,51.970001220703125,53.060001373291016,50.61000061035156,50.70000076293945,1067900,0.0,0.0,51.73458871000628,52.801097273934104,-1.066508563927826,-1.0278616238111609,0,1067900
2023-03-10 00:00:00-05:00,50.810001373291016,50.810001373291016,48.130001068115234,48.81999969482422,1205200,0.0,0.0,51.28619039997827,52.506201156963,-1.2200107569847347,-1.0662914504458758,0,1205200
2023-03-13 00:00:00-04:00,47.83000183105469,49.34000015258789,47.310001373291016,48.65999984741211,845200,0.0,0.0,50.882161084198856,52.221297356255526,-1.3391362720566704,-1.1208604147680348,845200,0
2023-03-14 00:00:00-04:00,49.7599983215332,50.439998626708984,48.349998474121094,49.08000183105469,1062500,0.0,0.0,50.60490581448437,51.98860879883324,-1.3837029843488722,-1.1734289286842023,0,1062500
2023-03-15 00:00:00-04:00,48.09000015258789,49.150001525878906,47.5,48.349998474121094,1013000,0.0,0.0,50.25799699289002,51.719082108113824,-1.4610851152238027,-1.2309601659921225,1013000,0
2023-03-16 00:00:00-04:00,47.880001068115234,48.84000015258789,47.34000015258789,47.900001525878906,1599400,0.0,0.0,49.89522845950369,51.4361872501705,-1.5409587906668065,-1.2929598909270594,1599400,0
2023-03-17 00:00:00-04:00,47.61000061035156,47.86000061035156,46.22999954223633,46.66999816894531,1463900,0.0,0.0,49.39903918403317,51.08313620711678,-1.6840970230836092,-1.3711873173583695,0,1463900
2023-03-20 00:00:00-04:00,46.900001525878906,47.36000061035156,46.18000030517578,46.9900016784668,668800,0.0,0.0,49.02841802933065,50.77994105684641,-1.7515230275157592,-1.4472544593898475,668800,0
2023-03-21 00:00:00-04:00,47.58000183105469,48.90999984741211,47.5,48.810001373291016,981700,0.0,0.0,48.99481546686302,50.63401959880527,-1.6392041319422503,-1.485644393900328,981700,0
2023-03-22 00:00:00-04:00,48.630001068115234,48.83000183105469,47.0,47.02000045776367,652500,0.0,0.0,48.69099777315542,50.36631447724663,-1.675316704091209,-1.5235788559385042,0,652500
2023-03-23 00:00:00-04:00,47.29999923706055,48.08000183105469,45.66999816894531,46.52000045776367,1264100,0.0,0.0,48.35699818617208,50.081402327655304,-1.7244041414832267,-1.5637439130474489,0,1264100
2023-03-24 00:00:00-04:00,45.810001373291016,46.310001373291016,44.900001525878906,46.290000915527344,656200,0.0,0.0,48.03899860607289,49.800557778608784,-1.7615591725358968,-1.6033069649451386,656200,0
2023-03-27 00:00:00-04:00,46.720001220703125,46.720001220703125,45.91999816894531,46.43000030517578,731700,0.0,0.0,47.79146040593487,49.550886854650784,-1.7594264487159137,-1.6345308616992937,0,731700
2023-03-28 00:00:00-04:00,46.41999816894531,47.13999938964844,45.970001220703125,46.349998474121094,551700,0.0,0.0,47.569697031809675,49.313784011648586,-1.7440869798389116,-1.6564420853272173,0,551700
2023-03-29 00:00:00-04:00,47.16999816894531,47.16999816894531,45.86000061035156,46.84000015258789,573000,0.0,0.0,47.45743597346786,49.13054076282928,-1.6731047893614175,-1.6597746261340576,0,573000
2023-03-30 00:00:00-04:00,47.439998626708984,47.68000030517578,46.529998779296875,46.54999923706055,529600,0.0,0.0,47.31783032171289,48.939389538698265,-1.621559216985375,-1.6521315443043212,0,529600
2023-03-31 00:00:00-04:00,47.130001068115234,49.04999923706055,47.029998779296875,48.66999816894531,1709300,0.0,0.0,47.52585614436403,48.91943462242026,-1.3935784780562344,-1.600420931054704,1709300,0
2023-04-03 00:00:00-04:00,48.52000045776367,49.4900016784668,48.52000045776367,49.369998931884766,1217300,0.0,0.0,47.80957041936722,48.95280975645467,-1.1432393370874507,-1.5089846122612534,1217300,0
2023-04-04 00:00:00-04:00,49.36000061035156,49.36000061035156,47.470001220703125,47.7599983215332,635000,0.0,0.0,47.80194394277737,48.864453353867894,-1.0625094110905238,-1.4196895720271077,0,635000
2023-04-05 00:00:00-04:00,47.33000183105469,48.130001068115234,46.84000015258789,47.5,970200,0.0,0.0,47.755491028503926,48.76338273506287,-1.0078917065589437,-1.337329998933475,970200,0
2023-04-06 00:00:00-04:00,47.459999084472656,48.099998474121094,46.84000015258789,47.959999084472656,884100,0.0,0.0,47.78695380634527,48.703872835019155,-0.9169190286738882,-1.2532478048815576,884100,0
2023-04-10 00:00:00-04:00,47.70000076293945,49.119998931884766,47.65999984741211,48.900001525878906,886500,0.0,0.0,47.95819191704275,48.718400886193955,-0.7602089691512077,-1.1546400377354877,886500,0
2023-04-11 00:00:00-04:00,49.5,50.470001220703125,49.4900016784668,50.11000061035156,742000,0.0,0.0,48.28923940832103,48.821482347242664,-0.5322429389216339,-1.030160617972717,742000,0
2023-04-12 00:00:00-04:00,51.540000915527344,51.7400016784668,50.18000030517578,50.56999969482422,830700,0.0,0.0,48.640125606244595,48.95100215076722,-0.31087654452262825,-0.8863038032826992,0,830700
2023-04-13 00:00:00-04:00,51.130001068115234,51.720001220703125,50.29999923706055,51.5099983215332,930100,0.0,0.0,49.08164448551977,49.14055742267581,-0.05891293715604462,-0.7208256300573683,930100,0
2023-04-14 00:00:00-04:00,51.290000915527344,52.2599983215332,51.20000076293945,51.939998626708984,616700,0.0,0.0,49.52139127647195,49.34792343778938,0.1734678386825692,-0.5419669363093808,616700,0
2023-04-17 00:00:00-04:00,51.779998779296875,52.29999923706055,51.470001220703125,52.209999084472656,548000,0.0,0.0,49.935023246933596,49.5599290412474,0.3750942056861959,-0.35855470791026545,548000,0
2023-04-18 00:00:00-04:00,52.52000045776367,53.189998626708984,52.400001525878906,53.18000030517578,791600,0.0,0.0,50.43425048666316,49.828082468205054,0.6061680184581064,-0.16561016263659106,791600,0
2023-04-19 00:00:00-04:00,53.810001373291016,54.75,53.279998779296875,54.52000045776367,1548600,0.0,0.0,51.062827405294,50.1756319489131,0.8871954563809012,0.044950961166907416,1548600,0
2023-04-20 00:00:00-04:00,54.099998474121094,55.560001373291016,53.709999084472656,53.75,1661600,0.0,0.0,51.476238573710305,50.44039995269731,1.0358386210129922,0.24312849313612436,0,1661600
2023-04-21 00:00:00-04:00,53.66999816894531,54.22999954223633,53.150001525878906,53.65999984741211,755300,0.0,0.0,51.812201846587506,50.6788888337873,1.1333130128002082,0.4211653970689412,0,755300
2023-04-24 00:00:00-04:00,55.29999923706055,56.0,54.25,55.189998626708984,902300,0.0,0.0,52.331862889683116,51.01304511474446,1.3188177749386583,0.6006958726428846,0,902300
2023-04-25 00:00:00-04:00,54.93000030517578,55.470001220703125,53.619998931884766,53.68000030517578,873300,0.0,0.0,52.539268645912756,51.2105973510727,1.3286712948400563,0.746290957082319,0,873300
2023-04-26 00:00:00-04:00,53.68000030517578,54.15999984741211,51.97999954223633,52.16999816894531,677800,0.0,0.0,52.48245780330238,51.28166407832252,1.2007937249798601,0.8371915106618272,0,677800
2023-04-27 00:00:00-04:00,52.77000045776367,54.59000015258789,52.47999954223633,54.029998779296875,876800,0.0,0.0,52.720541030378456,51.48524442654284,1.2352966038356143,0.9168125292965846,876800,0
2023-04-28 00:00:00-04:00,54.380001068115234,55.2400016784668,53.970001220703125,54.65999984741211,697500,0.0,0.0,53.01891930992209,51.720411494755375,1.2985078151667153,0.9931515864706109,697500,0
2023-05-01 00:00:00-04:00,54.380001068115234,54.93000030517578,54.2599983215332,54.72999954223633,624600,0.0,0.0,53.28216242258582,51.94334394271692,1.3388184798688982,1.0622849651502684,624600,0
2023-05-02 00:00:00-04:00,54.439998626708984,54.779998779296875,53.40999984741211,54.560001373291016,803400,0.0,0.0,53.47875303038662,52.13717041905574,1.3415826113308782,1.1181444943863905,803400,0
2023-05-03 00:00:00-04:00,54.939998626708984,56.689998626708984,54.709999084472656,55.2400016784668,1303300,0.0,0.0,53.749714360860494,52.36700977160471,1.3827045892557877,1.17105651336027,1303300,0
2023-05-04 00:00:00-04:00,55.130001068115234,55.27000045776367,53.08000183105469,53.22999954223633,777900,0.0,0.0,53.66975823491831,52.43093493979964,1.2388232951186708,1.1846098697119503,0,777900
2023-05-05 00:00:00-04:00,53.90999984741211,55.59000015258789,53.369998931884766,55.22999954223633,1096800,0.0,0.0,53.909795359121084,52.638273058498655,1.2715223006224292,1.2019923558940462,1096800,0
2023-05-08 00:00:00-04:00,55.349998474121094,56.83000183105469,54.91999816894531,56.29999923706055,1474200,0.0,0.0,54.27751903265023,52.909512034688426,1.3680069979618068,1.2351952843075984,1474200,0
2023-05-09 00:00:00-04:00,61.0,62.65999984741211,59.790000915527344,60.88999938964844,3287400,0.0,0.0,55.29482370295765,53.50065924616695,1.7941644567907034,1.3469891188042196,0,3287400
2023-05-10 00:00:00-04:00,61.56999969482422,61.56999969482422,59.38999938964844,59.47999954223633,1571500,0.0,0.0,55.93869690900053,53.94357334217209,1.9951235668284397,1.4766160084090636,0,1571500
2023-05-11 00:00:00-04:00,59.689998626708984,59.84000015258789,57.47999954223633,58.09000015258789,1574400,0.0,0.0,56.2696666387832,54.25071606886955,2.018950569913649,1.5850829207099808,0,1574400
2023-05-12 00:00:00-04:00,58.04999923706055,58.52000045776367,56.119998931884766,56.63999938964844,877300,0.0,0.0,56.326640908147084,54.42770001855688,1.8989408895902073,1.6478545144860262,0,877300
2023-05-15 00:00:00-04:00,56.77000045776367,57.540000915527344,56.08000183105469,57.52000045776367,796100,0.0,0.0,56.51023468501118,54.65675931034997,1.8534753746612083,1.6889786865210628,796100,0
2023-05-16 00:00:00-04:00,56.650001525878906,56.79999923706055,55.349998474121094,55.959999084472656,1006600,0.0,0.0,56.4255830541591,54.75329558991461,1.6722874642444907,1.6856404420657485,0,1006600
2023-05-17 00:00:00-04:00,56.0,57.81999969482422,55.06999969482422,57.11000061035156,1585900,0.0,0.0,56.53087806280409,54.927866332169195,1.603011730634897,1.6691146997795783,1585900,0
2023-05-18 00:00:00-04:00,57.400001525878906,57.83000183105469,56.400001525878906,57.689998626708984,824600,0.0,0.0,56.709204303404846,55.132468724357324,1.5767355790475222,1.6506388756331671,824600,0
2023-05-19 00:00:00-04:00,57.939998626708984,58.150001525878906,55.5,56.560001373291016,1261800,0.0,0.0,56.686250006464256,55.2382118835376,1.4480381229266541,1.6101187250918647,0,1261800
2023-05-22 00:00:00-04:00,56.4900016784668,56.90999984741211,56.209999084472656,56.56999969482422,667000,0.0,0.0,56.66836534313502,55.336862832521795,1.3315025106132268,1.5543954821961372,667000,0
2023-05-23 00:00:00-04:00,55.630001068115234,55.970001220703125,53.349998474121094,54.189998626708984,1361800,0.0,0.0,56.28707815599255,55.25190992838751,1.0351682276050411,1.450550031277918,0,1361800
2023-05-24 00:00:00-04:00,54.0099983215332,54.400001525878906,53.310001373291016,53.849998474121094,963900,0.0,0.0,55.91214282032002,55.14806463547889,0.7640781848411322,1.313255661990561,0,963900
2023-05-25 00:00:00-04:00,53.5099983215332,53.65999984741211,52.040000915527344,52.63999938964844,1330800,0.0,0.0,55.408736138678236,54.96228202467663,0.44645411400160384,1.1398953523927697,0,1330800
2023-05-26 00:00:00-04:00,52.29999923706055,53.08000183105469,51.56999969482422,52.93000030517578,598800,0.0,0.0,55.027392164293246,54.81174263804694,0.21564952624630962,0.9550461871634778,598800,0
2023-05-30 00:00:00-04:00,53.470001220703125,53.72999954223633,52.11000061035156,52.91999816894531,656200,0.0,0.0,54.70317770347049,54.67161341811348,0.03156428535700684,0.7703498068021837,0,656200
2023-05-31 00:00:00-04:00,52.59000015258789,53.06999969482422,51.08000183105469,51.349998474121094,1048700,0.0,0.0,54.18730397587827,54.425567866706636,-0.23826389082836386,0.5686270672760741,0,1048700
2023-06-01 00:00:00-04:00,51.279998779296875,53.4900016784668,51.029998779296875,53.34000015258789,1026800,0.0,0.0,54.0569495415259,54.345155443438586,-0.2882059019126828,0.39726047343832277,1026800,0
2023-06-02 00:00:00-04:00,54.400001525878906,56.31999969482422,53.939998626708984,55.88999938964844,986400,0.0,0.0,54.338957210467825,54.45958832834302,-0.12063111787519176,0.2936821551756199,986400,0
2023-06-05 00:00:00-04:00,55.279998779296875,56.189998626708984,54.0099983215332,55.650001525878906,816900,0.0,0.0,54.540656335915685,54.54776708371604,-0.007110747800354034,0.23352357458042514,816900,0
2023-06-06 00:00:00-04:00,55.54999923706055,58.130001068115234,55.41999816894531,57.47999954223633,825600,0.0,0.0,54.99286298304194,54.76496948805087,0.22789349499106493,0.2323975586625531,825600,0
2023-06-07 00:00:00-04:00,57.95000076293945,59.34000015258789,57.810001373291016,58.209999084472656,857100,0.0,0.0,55.48780699864666,55.0201568655636,0.4676501330830618,0.27944807354665485,857100,0
2023-06-08 00:00:00-04:00,58.040000915527344,58.900001525878906,57.54999923706055,58.900001525878906,1032500,0.0,0.0,56.01276000283624,55.307552766327696,0.7052072365085422,0.36459990613903237,1032500,0
2023-06-09 00:00:00-04:00,58.779998779296875,58.779998779296875,57.40999984741211,57.810001373291016,1021300,0.0,0.0,56.289258675213894,55.492919329806455,0.7963393454074392,0.4509477939927138,0,1021300
2023-06-12 00:00:00-04:00,58.0,58.86000061035156,57.220001220703125,58.41999816894531,1103300,0.0,0.0,56.61706475117257,55.70973998455749,0.9073247666150834,0.5422231885171878,1103300,0
2023-06-13 00:00:00-04:00,58.709999084472656,60.40999984741211,58.689998626708984,59.88999938964844,839900,0.0,0.0,57.12059315709194,56.01938882937904,1.1012043277128996,0.6540194163563302,839900,0
2023-06-14 00:00:00-04:00,60.20000076293945,60.61000061035156,57.439998626708984,57.9900016784668,1266500,0.0,0.0,57.25434831422653,56.16536015153368,1.08898816269285,0.7410131656236342,0,1266500
2023-06-15 00:00:00-04:00,57.38999938964844,59.380001068115234,57.119998931884766,59.349998474121094,985400,0.0,0.0,57.57675603113339,56.40125928654015,1.1754967445932394,0.8279098814175553,985400,0
2023-06-16 00:00:00-04:00,58.93000030517578,59.130001068115234,58.099998474121094,58.43000030517578,1613800,0.0,0.0,57.70802438098606,56.55153639903168,1.1564879819543776,0.8936255015249198,0,1613800
2023-06-20 00:00:00-04:00,57.779998779296875,60.65999984741211,57.779998779296875,60.400001525878906,1097000,0.0,0.0,58.122174710969574,56.83660788990925,1.2855668210603213,0.9720137654320002,1097000,0
2023-06-21 00:00:00-04:00,60.18000030517578,60.38999938964844,58.83000183105469,60.060001373291016,1467700,0.0,0.0,58.420301889788256,57.07537777756716,1.3449241122210935,1.046595834789819,0,1467700
2023-06-22 00:00:00-04:00,59.91999816894531,60.81999969482422,59.27000045776367,60.08000183105469,870700,0.0,0.0,58.67564034229079,57.29794252226994,1.377697820020849,1.112816231836025,870700,0
2023-06-23 00:00:00-04:00,59.2599983215332,60.970001220703125,59.119998931884766,60.59000015258789,1014800,0.0,0.0,58.97015723618266,57.54179864303424,1.4283585931484168,1.1759247040985035,1014800,0
2023-06-26 00:00:00-04:00,60.470001220703125,62.33000183105469,60.470001220703125,61.56999969482422,929600,0.0,0.0,59.37013299905059,57.840183906129795,1.5299490929207948,1.2467295818629618,929600,0
2023-06-27 00:00:00-04:00,62.16999816894531,64.12999725341797,61.880001068115234,63.779998779296875,886000,0.0,0.0,60.04857388831925,58.28017019303106,1.7684036952881854,1.3510644045480067,886000,0
2023-06-28 00:00:00-04:00,63.84000015258789,64.69000244140625,63.459999084472656,64.4000015258789,990500,0.0,0.0,60.71802429409765,58.73349103250127,1.9845332615963827,1.4777581759576819,990500,0
2023-06-29 00:00:00-04:00,64.4000015258789,65.51000213623047,64.11000061035156,64.98999786376953,896600,0.0,0.0,61.3752509971241,59.19693598296559,2.178315014158507,1.617869543597847,896600,0
2023-06-30 00:00:00-04:00,65.76000213623047,66.19999694824219,65.08000183105469,65.55999755859375,611900,0.0,0.0,62.01905816042712,59.66827387745656,2.350784282970558,1.7644524914723894,0,611900
2023-07-03 00:00:00-04:00,65.68000030517578,66.81999969482422,64.91999816894531,64.94999694824219,466100,0.0,0.0,62.469971820090976,60.05951262344068,2.4104591966502937,1.8936538325079704,0,466100
2023-07-05 00:00:00-04:00,64.73999786376953,65.62000274658203,63.849998474121094,64.44000244140625,668000,0.0,0.0,62.773053454139486,60.38399335069739,2.389060103442098,1.992735086694796,0,668000
2023-07-06 00:00:00-04:00,63.560001373291016,63.81999969482422,61.7599983215332,62.33000183105469,845300,0.0,0.0,62.704891665972596,60.52814212702015,2.1767495389524427,2.029537977146325,0,845300
2023-07-07 00:00:00-04:00,62.52000045776367,63.209999084472656,62.11000061035156,62.18000030517578,508400,0.0,0.0,62.62413914892693,60.65050199206871,1.9736371568582172,2.0183578130887034,0,508400
2023-07-10 00:00:00-04:00,62.04999923706055,65.30000305175781,61.849998474121094,65.30000305175781,816200,0.0,0.0,63.03581051859322,60.99490947797161,2.0409010406216126,2.0228664585952854,816200,0
2023-07-11 00:00:00-04:00,65.77999877929688,68.77999877929688,65.51000213623047,68.3499984741211,1539600,0.0,0.0,63.85337789636674,61.539730885093796,2.3136470112729413,2.0810225691308166,1539600,0
2023-07-12 00:00:00-04:00,69.69999694824219,71.13999938964844,68.5,70.73999786376953,1779500,0.0,0.0,64.91285789135178,62.22123214277348,2.6916257485782964,2.2031432050203126,1779500,0
2023-07-13 00:00:00-04:00,71.20999908447266,71.45999908447266,69.73999786376953,70.51000213623047,763900,0.0,0.0,65.7739570059485,62.83521510525178,2.9387419006967264,2.3502629441555953,0,763900
2023-07-14 00:00:00-04:00,70.44000244140625,70.54000091552734,69.4000015258789,69.88999938964844,703800,0.0,0.0,66.4071942957485,63.35779171891079,3.049402576837707,2.490090870692018,0,703800
2023-07-17 00:00:00-04:00,69.94000244140625,70.83999633789062,69.22000122070312,70.69999694824219,830100,0.0,0.0,67.06762547305522,63.90165877293534,3.165966700119874,2.6252660365775893,830100,0
2023-07-18 00:00:00-04:00,71.20999908447266,71.4800033569336,68.79000091552734,69.1500015258789,1485800,0.0,0.0,67.38799101964348,64.29042490278302,3.097566116860463,2.7197260526341642,0,1485800
2023-07-19 00:00:00-04:00,69.4000015258789,69.97000122070312,68.19000244140625,68.7699966430664,1067900,0.0,0.0,67.60060726940085,64.6222450316929,2.9783622377079553,2.771453289648923,0,1067900
2023-07-20 00:00:00-04:00,68.88999938964844,68.88999938964844,66.2699966430664,66.94999694824219,1346100,0.0,0.0,67.50051337383798,64.79467109958543,2.7058422742525465,2.7583310865696475,0,1346100
2023-07-21 00:00:00-04:00,67.18000030517578,67.29000091552734,65.94999694824219,66.79000091552734,1023900,0.0,0.0,67.3912037648671,64.94247330817372,2.448730456693383,2.6964109605943944,0,1023900
2023-07-24 00:00:00-04:00,66.98999786376953,67.76000213623047,65.80999755859375,66.55000305175781,830100,0.0,0.0,67.2617882705426,65.06154958547624,2.2002386850663527,2.5971765054887865,0,830100
2023-07-25 00:00:00-04:00,66.22000122070312,67.87000274658203,66.1500015258789,67.45999908447266,748700,0.0,0.0,67.29228224191645,65.23921251132782,2.053069730588632,2.488355150508756,748700,0
2023-07-26 00:00:00-04:00,67.12999725341797,69.58999633789062,67.12000274658203,69.37999725341797,893600,0.0,0.0,67.61346916676284,65.5459373070382,2.067531859724639,2.404190492351933,893600,0
2023-07-27 00:00:00-04:00,70.0,70.5,67.94000244140625,68.02999877929688,713600,0.0,0.0,67.67755064561423,65.72994186053884,1.9476087850753885,2.312874150896624,0,713600
2023-07-28 00:00:00-04:00,68.9000015258789,70.5999984741211,68.69000244140625,69.26000213623047,1111900,0.0,0.0,67.92100472109365,65.99142780688638,1.9295769142072743,2.2362147035587543,1111900,0
2023-07-31 00:00:00-04:00,69.58999633789062,69.6500015258789,68.3499984741211,69.13999938964844,1470200,0.0,0.0,68.10854236240978,66.22465533153542,1.8838870308743623,2.165749169021876,0,1470200
2023-08-01 00:00:00-04:00,74.0,75.9800033569336,71.0199966430664,75.94999694824219,2780800,0.0,0.0,69.31491999099939,66.94505100684702,2.3698689841523617,2.206573132047973,2780800,0
2023-08-02 00:00:00-04:00,75.02999877929688,76.05000305175781,73.30000305175781,75.43000030517578,1402100,0.0,0.0,70.25570157779575,67.57356576968618,2.682135808109564,2.3016856672602914,1402100,0
